Country,Country2,ID,Gall_sp,Status,Parasitoid,Number,Tree_host
ES, Spain,1596,Biorhiza pallida,bisexual,Aulogymnus gallarum,11,Q. pyrenaica 
PL, Poland,1596,Biorhiza pallida,bisexual,Aulogymnus gallarum,,
HU, Hungary,1596,Biorhiza pallida,bisexual,Aulogymnus gallarum,2,Q. pubescens 
SE, Sweden,1596,Biorhiza pallida,bisexual,Aulogymnus gallarum,,
UA, Ukraine,1596,Biorhiza pallida,bisexual,Aulogymnus gallarum,1,Q. pubescens
AD,Andorra,1597,Biorhiza pallida,bisexual,Aulogymnus skianeuros,377,Q. petraea Q. pubescens 
AT, Austria,1597,Biorhiza pallida,bisexual,Aulogymnus skianeuros,,
BE, Belgium,1597,Biorhiza pallida,bisexual,Aulogymnus skianeuros,,
BG, Bulgaria,1597,Biorhiza pallida,bisexual,Aulogymnus skianeuros,59,
DE, Germany,1597,Biorhiza pallida,bisexual,Aulogymnus skianeuros,599,Q. robur 
DK, Denmark,1597,Biorhiza pallida,bisexual,Aulogymnus skianeuros,19,
ES, Spain,1597,Biorhiza pallida,bisexual,Aulogymnus skianeuros,2370,Q. faginea Q. lusitanica Q. petraea Q. pyrenaica 
FR, France,1597,Biorhiza pallida,bisexual,Aulogymnus skianeuros,175,Q. robur 
GB, United Kingdom,1597,Biorhiza pallida,bisexual,Aulogymnus skianeuros,1074,Q. petraea Q. robur 
GR, Greece,1597,Biorhiza pallida,bisexual,Aulogymnus skianeuros,1,
HR, Croatia,1597,Biorhiza pallida,bisexual,Aulogymnus skianeuros,19,
HU, Hungary,1597,Biorhiza pallida,bisexual,Aulogymnus skianeuros,3224,Q. cerris Q. petraea Q. pubescens Q. robur 
PL, Poland,1597,Biorhiza pallida,bisexual,Aulogymnus skianeuros,14,
RO, Romania,1597,Biorhiza pallida,bisexual,Aulogymnus skianeuros,,
SI, Slovenia,1597,Biorhiza pallida,bisexual,Aulogymnus skianeuros,27,
UA, Ukraine,1597,Biorhiza pallida,bisexual,Aulogymnus skianeuros,2,Q. robur
HU, Hungary,1598,Biorhiza pallida,bisexual,Aprostocetus aethiops,1,Q. petraea
ES, Spain,1599,Biorhiza pallida,bisexual,Aprostocetus biorrhizae,8,Q. faginea Q. petraea 
FR, France,1599,Biorhiza pallida,bisexual,Aprostocetus biorrhizae,16,Q. pubescens 
GR, Greece,1599,Biorhiza pallida,bisexual,Aprostocetus biorrhizae,1,Q. pubescens 
HU, Hungary,1599,Biorhiza pallida,bisexual,Aprostocetus biorrhizae,25,Q. petraea Q. pubescens Q. robur
HU, Hungary,1600,Biorhiza pallida,bisexual,Aprostocetus ?cerricola,8,Q. pubescens
DE, Germany,1601,Biorhiza pallida,bisexual,Baryscapus anasillus,17,
FR, France,1601,Biorhiza pallida,bisexual,Baryscapus anasillus,4,
HU, Hungary,1602,Biorhiza pallida,bisexual,Baryscapus berhidanus,7,Q. robur
BE, Belgium,1603,Biorhiza pallida,bisexual,Baryscapus diaphantus,,
DE, Germany,1603,Biorhiza pallida,bisexual,Baryscapus diaphantus,81,
ES, Spain,1603,Biorhiza pallida,bisexual,Baryscapus diaphantus,18,Q. faginea Q. lusitanica Q. petraea Q. robur 
FR, France,1603,Biorhiza pallida,bisexual,Baryscapus diaphantus,132,
GB, United Kingdom,1603,Biorhiza pallida,bisexual,Baryscapus diaphantus,178,Q. robur 
GR, Greece,1603,Biorhiza pallida,bisexual,Baryscapus diaphantus,2,Q. pubescens 
HR, Croatia,1603,Biorhiza pallida,bisexual,Baryscapus diaphantus,13,
HU, Hungary,1603,Biorhiza pallida,bisexual,Baryscapus diaphantus,175,Q. pubescens Q. robur 
SE, Sweden,1603,Biorhiza pallida,bisexual,Baryscapus diaphantus,,
DE, Germany,1604,Biorhiza pallida,bisexual,Baryscapus pallidae,2,Q. robur 
ES, Spain,1604,Biorhiza pallida,bisexual,Baryscapus pallidae,6,Q. faginea Q. petraea 
FR, France,1604,Biorhiza pallida,bisexual,Baryscapus pallidae,22,Q. pubescens Q. robur 
GB, United Kingdom,1604,Biorhiza pallida,bisexual,Baryscapus pallidae,14,Q. robur 
HU, Hungary,1604,Biorhiza pallida,bisexual,Baryscapus pallidae,6,Q. petraea Q. pubescens
HU, Hungary,1605,Biorhiza pallida,bisexual,(Scambus sp.),3,Q. petraea Q. robur
DE, Germany,1606,Biorhiza pallida,bisexual,(Bracon sp.),10,Q. robur
ES, Spain,1607,Biorhiza pallida,asexual,Torymus nobilis,69,Q. pyrenaica 
GB, United Kingdom,1607,Biorhiza pallida,asexual,Torymus nobilis,3,Q. robur 
GB, United Kingdom,1608,Biorhiza pallida,asexual,Torymus roboris,3,
FR, France,1609,Biorhiza pallida,asexual,Cecidostiba ?fungosa,,
ES, Spain,1610,Biorhiza pallida,asexual,Cecidostiba geganius,1,
HU, Hungary,1611,Biorhiza pallida,asexual,Mesopolobus amaenus,,
ES, Spain,1612,Biorhiza pallida,asexual,(Ichneumonidae sp.),1,Q. pyrenaica
ES, Spain,1613,Callirhytis bella,bisexual,Synergus tibialis,,Q. petraea Q. robur 
NL, Netherlands,1613,Callirhytis bella,bisexual,Synergus tibialis,,
GB, United Kingdom,1614,Callirhytis erythrocephala,asexual,Eurytoma brunniventris,1,Q. cerris 
GB, United Kingdom,1615,Callirhytis erythrocephala,asexual,Megastigmus dorsalis,1,Q. cerris 
HU, Hungary,1615,Callirhytis erythrocephala,asexual,Megastigmus dorsalis,1,Q. cerris 
GB, United Kingdom,1616,Callirhytis erythrocephala,asexual,Cecidostiba fungosa,1,Q. cerris
HU, Hungary,1617,Callirhytis erythrocephala,asexual,?Mesopolobus dubius,1,Q. cerris 
GB, United Kingdom,1618,Callirhytis erythrocephala,asexual,Mesopolobus sericeus,1,Q. cerris
HU, Hungary,1619,Callirhytis erythrocephala,asexual,?Aulogymnus sp. indet.,5,Q. cerris 
ES, Spain,1620,Callirhytis glandium,bisexual,Saphonecrus connatus,7,Q. faginea Q. pyrenaica 
PT, Portugal,1620,Callirhytis glandium,bisexual,Saphonecrus connatus,,
HU, Hungary,1621,Callirhytis glandium,asexual,Synergus clandestinus,8,Q. cerris 
DE, Germany,1622,Callirhytis glandium,asexual,Synergus crassicornis,,
AT, Austria,1623,Callirhytis glandium,asexual,Synergus facialis,,
FR, France,1623,Callirhytis glandium,asexual,Synergus facialis,,
HU, Hungary,1623,Callirhytis glandium,asexual,Synergus facialis,2,Q. cerris
HU, Hungary,1624,Callirhytis glandium,asexual,Synergus pallicornis,2,Q. cerris
HU, Hungary,1625,Callirhytis glandium,asexual,Eurytoma brunniventris,1,Q. cerris
ES, Spain,1626,Callirhytis glandium,asexual,Sycophila biguttata,1,Q. suber 
HU, Hungary,1626,Callirhytis glandium,asexual,Sycophila biguttata,8,Q. cerris 
IT, Italy,1626,Callirhytis glandium,asexual,Sycophila biguttata,,
HU, Hungary,1627,Callirhytis glandium,asexual,Sycophila variegata,5,Q. cerris 
IT, Italy,1627,Callirhytis glandium,asexual,Sycophila variegata,,
ES, Spain,1628,Callirhytis glandium,asexual,Megastigmus dorsalis,1,Q. suber 
HU, Hungary,1628,Callirhytis glandium,asexual,Megastigmus dorsalis,35,Q. cerris 
IT, Italy,1628,Callirhytis glandium,asexual,Megastigmus dorsalis,,
HU, Hungary,1629,Callirhytis glandium,asexual,Ormyrus sp.,1,Q. cerris 
RO, Romania,1629,Callirhytis glandium,asexual,Ormyrus sp.,1,Q. robur
ES, Spain,1630,Callirhytis glandium,asexual,Arthrolytus glandium,12,Q. suber 
ES, Spain,1631,Callirhytis glandium,asexual,Arthrolytus ocellus,1,Q. suber 
HU, Hungary,1632,Callirhytis glandium,asexual,Cecidostiba fungosa,7,Q. cerris
ES, Spain,1633,Callirhytis glandium,asexual,Eupelmus aseculatus,10,Q. suber 
IT, Italy,1634,Callirhytis glandium,asexual,Eupelmus kiefferi,,
HU, Hungary,1635,Callirhytis glandium,asexual,Eupelmus urozonus,1,Q. cerris
HU, Hungary,1636,Callirhytis glandium,asexual,Aulogymnus gallarum,2,Q. cerris
HU, Hungary,1637,Callirhytis glandium,asexual,Aulogymnus ?skianeuros,3,Q. cerris
FR, France,1638,Callirhytis glandium,asexual,Aprostocetus glandicola,2,
HU, Hungary,1639,Callirhytis glandium,asexual,Ichneumonidae sp.,1,Q. cerris
ES, Spain,1640,Callirhytis rufescens,bisexual,Ceroptres clavicornis,7,Q. faginea Q. lusitanica 
IT, Italy,1640,Callirhytis rufescens,bisexual,Ceroptres clavicornis,,
ES, Spain,1641,Callirhytis rufescens,bisexual,Synergus apicalis,7,Q. lusitanica 
PT, Portugal,1641,Callirhytis rufescens,bisexual,Synergus apicalis,,
IT, Italy,1641,Callirhytis rufescens,bisexual,Synergus apicalis,,
ES, Spain,1642,Callirhytis rufescens,bisexual,Synergus tibialis,11,Q. lusitanica 
ES, Spain,1643,Callirhytis rufescens,asexual,Sycophila binotata,2,Q. lusitanica 
IT, Italy,1643,Callirhytis rufescens,asexual,Sycophila binotata,,
ES, Spain,1644,Callirhytis rufescens,asexual,Sycophila variegata,29,Q. lusitanica 
IT, Italy,1645,Callirhytis rufescens,asexual,Eurytoma brunniventris,,
ES, Spain,1646,Callirhytis rufescens,asexual,Megastigmus dorsalis,6,Q. lusitanica 
ES, Spain,1647,Callirhytis rufescens,asexual,Arthrolytus glandium,6,
ES, Spain,1648,Callirhytis rufescens,asexual,Eupelmus aseculatus,,
HU, Hungary,1649,Cerroneuroterus lanuginosus,asexual,Ceroptres cerri,2,Q. cerris
AT, Austria,1650,Cerroneuroterus lanuginosus,asexual,Saphonecrus haimi,4,Q. cerris 
HU, Hungary,1650,Cerroneuroterus lanuginosus,asexual,Saphonecrus haimi,84,Q. cerris
IT, Italy,1651,Cerroneuroterus lanuginosus,asexual,Synergus facialis,,
HU, Hungary,1652,Cerroneuroterus lanuginosus,asexual,Synergus pallipes,14,Q. cerris
HU, Hungary,1653,Cerroneuroterus lanuginosus,asexual,Synergus thaumacerus,2,Q. cerris 
AT, Austria,1654,Cerroneuroterus lanuginosus,asexual,Synergus variabilis,,
HU, Hungary,1654,Cerroneuroterus lanuginosus,asexual,Synergus variabilis,6,Q. cerris 
IT, Italy,1654,Cerroneuroterus lanuginosus,asexual,Synergus variabilis,,
AT, Austria,1655,Cerroneuroterus lanuginosus,asexual,Eurytoma brunniventris,,
HU, Hungary,1655,Cerroneuroterus lanuginosus,asexual,Eurytoma brunniventris,3,Q. cerris 
IT, Italy,1655,Cerroneuroterus lanuginosus,asexual,Eurytoma brunniventris,,
RO, Romania,1655,Cerroneuroterus lanuginosus,asexual,Eurytoma brunniventris,,
AT, Austria,1656,Cerroneuroterus lanuginosus,asexual,Sycophila biguttata,5,
GR, Greece,1656,Cerroneuroterus lanuginosus,asexual,Sycophila biguttata,1,Q. ithaburensis 
HU, Hungary,1656,Cerroneuroterus lanuginosus,asexual,Sycophila biguttata,1,Q. cerris 
RO, Romania,1656,Cerroneuroterus lanuginosus,asexual,Sycophila biguttata,,
AT, Austria,1657,Cerroneuroterus lanuginosus,asexual,Sycophila variegata,3,
RO, Romania,1657,Cerroneuroterus lanuginosus,asexual,Sycophila variegata,,
HU, Hungary,1658,Cerroneuroterus lanuginosus,asexual,Torymus auratus,8,Q. cerris
AT, Austria,1659,Cerroneuroterus lanuginosus,asexual,Torymus geranii,,
HU, Hungary,1659,Cerroneuroterus lanuginosus,asexual,Torymus geranii,25,Q. cerris
HU, Hungary,1660,Cerroneuroterus lanuginosus,asexual,Ormyrus nitidulus,1,Q. cerris
AT, Austria,1661,Cerroneuroterus lanuginosus,asexual,Ormyrus pomaceus,4,
GR, Greece,1661,Cerroneuroterus lanuginosus,asexual,Ormyrus pomaceus,2,Q. ithaburensis 
HU, Hungary,1661,Cerroneuroterus lanuginosus,asexual,Ormyrus pomaceus,15,Q. cerris 
IT, Italy,1661,Cerroneuroterus lanuginosus,asexual,Ormyrus pomaceus,,
RO, Romania,1661,Cerroneuroterus lanuginosus,asexual,Ormyrus pomaceus,,Q. cerris 
HU, Hungary,1661,Cerroneuroterus lanuginosus,asexual,Ormyrus pomaceus,2,
HU, Hungary,1662,Cerroneuroterus lanuginosus,asexual,Cecidostiba fungosa,4,Q. cerris
HU, Hungary,1663,Cerroneuroterus lanuginosus,asexual,Mesopolobus amaenus,7,
HU, Hungary,1664,Cerroneuroterus lanuginosus,asexual,Mesopolobus fasciiventris,1,Q. cerris
HU, Hungary,1665,Cerroneuroterus lanuginosus,asexual,Mesopolobus sericeus,1,Q. cerris
HU, Hungary,1666,Cerroneuroterus lanuginosus,asexual,Mesopolobus xanthocerus,1,Q. cerris
AT, Austria,1667,Cerroneuroterus lanuginosus,asexual,Eupelmus urozonus,,
HU, Hungary,1667,Cerroneuroterus lanuginosus,asexual,Eupelmus urozonus,4,Q. cerris
HU, Hungary,1668,Cerroneuroterus lanuginosus,asexual,Aprostocetus cerricola,3,Q. cerris
HU, Hungary,1669,Cerroneuroterus lanuginosus,asexual,Pediobius lysis,44,Q. cerris 
HU, Hungary,1670,Cerroneuroterus minutulus,asexual,Ceroptres cerri,2,Q. cerris 
HU, Hungary,1671,Cerroneuroterus minutulus,asexual,Synergus sp.,1,Q. cerris
AT, Austria,1672,Cerroneuroterus minutulus,asexual,Saphonecrus haimi,42,Q. cerris 
HU, Hungary,1673,Cerroneuroterus minutulus,asexual,Baryscapus sp.,2,Q. cerris
HU, Hungary,1674,Cerroneuroterus obtectus,bisexual,Mesopolobus fuscipes,3,Q. cerris
HU, Hungary,1675,Cerroneuroterus obtectus,bisexual,Mesopolobus tibialis,1,Q. cerris
HU, Hungary,1676,Chilaspis nitida,bisexual,Ceroptres cerri,,Q. cerris 
HU, Hungary,1677,Chilaspis nitida,bisexual,Synergus thaumacerus,16,Q. cerris 
AT, Austria,1678,Chilaspis nitida,bisexual,Eurytoma brunniventris,5,
HU, Hungary,1678,Chilaspis nitida,bisexual,Eurytoma brunniventris,1,Q. cerris
HU, Hungary,1679,Chilaspis nitida,bisexual,Eurytoma setigera,1,Q. cerris
BG, Bulgaria,1680,Chilaspis nitida,bisexual,Sycophila biguttata,18,Q. cerris 
HU, Hungary,1680,Chilaspis nitida,bisexual,Sycophila biguttata,60,Q. cerris
BG, Bulgaria,1681,Chilaspis nitida,bisexual,Torymus auratus,9,Q. cerris 
HU, Hungary,1681,Chilaspis nitida,bisexual,Torymus auratus,3,Q. cerris
BG, Bulgaria,1682,Chilaspis nitida,bisexual,Torymus flavipes,35,Q. cerris 
HU, Hungary,1682,Chilaspis nitida,bisexual,Torymus flavipes,142,Q. cerris
JO, Jordan,1683,Chilaspis nitida,bisexual,Ormyrus pomaceus,1,Q. ithaburensis
HU, Hungary,1684,Chilaspis nitida,bisexual,Ormocerus vernalis,6,Q. cerris
AT, Austria,1685,Chilaspis nitida,bisexual,Cecidostiba fungosa,,
HU, Hungary,1685,Chilaspis nitida,bisexual,Cecidostiba fungosa,58,Q. cerris
HU, Hungary,1686,Chilaspis nitida,bisexual,Cecidostiba semifascia,4,Q. cerris
HU, Hungary,1687,Chilaspis nitida,bisexual,Hobbya stenonota,5,Q. cerris 
JO, Jordan,1687,Chilaspis nitida,bisexual,Hobbya stenonota,11,Q. ithaburensis
AT, Austria,1688,Chilaspis nitida,bisexual,Mesopolobus amaenus,,
HU, Hungary,1688,Chilaspis nitida,bisexual,Mesopolobus amaenus,4,Q. cerris
HU, Hungary,1689,Chilaspis nitida,bisexual,Mesopolobus dubius,1,Q. cerris
AT, Austria,1690,Chilaspis nitida,bisexual,Mesopolobus fasciiventris,1,
HU, Hungary,1690,Chilaspis nitida,bisexual,Mesopolobus fasciiventris,2,Q. cerris
HU, Hungary,1691,Chilaspis nitida,bisexual,Mesopolobus fuscipes,56,Q. cerris
HU, Hungary,1692,Chilaspis nitida,bisexual,Mesopolobus mediterraneus,1,Q. cerris
HU, Hungary,1693,Chilaspis nitida,bisexual,Mesopolobus sericeus,6,Q. cerris
AT, Austria,1694,Chilaspis nitida,bisexual,Mesopolobus tibialis,,
HU, Hungary,1694,Chilaspis nitida,bisexual,Mesopolobus tibialis,437,Q. cerris
AT, Austria,1695,Chilaspis nitida,bisexual,Mesopolobus xanthocerus,1,
HU, Hungary,1695,Chilaspis nitida,bisexual,Mesopolobus xanthocerus,276,Q. cerris
HU, Hungary,1696,Chilaspis nitida,bisexual,Eupelmus spongipartus,4,Q. cerris
AT, Austria,1697,Chilaspis nitida,bisexual,Eupelmus urozonus,,
HU, Hungary,1697,Chilaspis nitida,bisexual,Eupelmus urozonus,8,Q. cerris
HU, Hungary,1698,Chilaspis nitida,bisexual,Aulogymnus gallarum,443,Q. cerris
HU, Hungary,1699,Chilaspis nitida,bisexual,Aulogymnus obscuripes,15,Q. cerris
HU, Hungary,1700,Chilaspis nitida,bisexual,Aulogymnus ?skianeuros,4,Q. cerris
HU, Hungary,1701,Chilaspis nitida,bisexual,Aulogymnus testaceoviridis,2,Q. cerris
HU, Hungary,1702,Chilaspis nitida,bisexual,Aprostocetus aethiops,2,Q. cerris
HU, Hungary,1703,Chilaspis nitida,bisexual,Aprostocetus cerricola,6,Q. cerris
HU, Hungary,1704,Chilaspis nitida,bisexual,Baryscapus berhidanus,2,Q. cerris
HU, Hungary,1705,Chilaspis nitida,bisexual,Baryscapus ?pallidae,2,Q. cerris
HU, Hungary,1706,Chilaspis nitida,asexual,Ceroptres cerri,1,Q. cerris 
AT, Austria,1707,Chilaspis nitida,asexual,Saphonecrus haimi,,
HU, Hungary,1707,Chilaspis nitida,asexual,Saphonecrus haimi,63,Q. cerris
HU, Hungary,1708,Chilaspis nitida,asexual,Synergus facialis,82,Q. cerris
HU, Hungary,1709,Chilaspis nitida,asexual,Synergus flavipes,2,Q. cerris
HU, Hungary,1710,Chilaspis nitida,asexual,Synergus thaumacerus,32,Q. cerris 
AT, Austria,1711,Chilaspis nitida,asexual,Synergus variabilis,,
HU, Hungary,1712,Chilaspis nitida,asexual,Eurytoma brunniventris,59,Q. cerris
AT, Austria,1713,Chilaspis nitida,asexual,Sycophila biguttata,65,
HU, Hungary,1713,Chilaspis nitida,asexual,Sycophila biguttata,9,Q. cerris
HU, Hungary,1714,Chilaspis nitida,asexual,Megastigmus dorsalis,1,Q. cerris
HU, Hungary,1715,Chilaspis nitida,asexual,Torymus affinis,8,Q. cerris
HU, Hungary,1716,Chilaspis nitida,asexual,Torymus auratus,8,Q. cerris
HU, Hungary,1717,Chilaspis nitida,asexual,Torymus flavipes,1,Q. cerris
HU, Hungary,1718,Chilaspis nitida,asexual,Torymus geranii,27,Q. cerris
HU, Hungary,1719,Chilaspis nitida,asexual,Ormyrus pomaceus,3,Q. cerris
HU, Hungary,1720,Chilaspis nitida,asexual,Ormyrus sp.,14,Q. cerris
BG, Bulgaria,1721,Chilaspis nitida,asexual,Cecidostiba fungosa,2,Q. cerris 
HU, Hungary,1721,Chilaspis nitida,asexual,Cecidostiba fungosa,24,Q. cerris
HU, Hungary,1722,Chilaspis nitida,asexual,Hobbya stenonota,3,Q. cerris
HU, Hungary,1723,Chilaspis nitida,asexual,Mesopolobus dubius,2,Q. cerris
AT, Austria,1724,Chilaspis nitida,asexual,Mesopolobus fasciiventris,1,
HU, Hungary,1724,Chilaspis nitida,asexual,Mesopolobus fasciiventris,5,Q. cerris 
HU, Hungary,1725,Chilaspis nitida,asexual,Mesopolobus tibialis,13,Q. cerris
HU, Hungary,1726,Chilaspis nitida,asexual,(Pteromalus semotus),12,Q. cerris
HU, Hungary,1727,Chilaspis nitida,asexual,Eupelmus urozonus,6,Q. cerris
HU, Hungary,1728,Chilaspis nitida,asexual,Eupelmus vesicularis,1,Q. cerris
HU, Hungary,1729,Chilaspis nitida,asexual,Aprostocetus aethiops,10,Q. cerris
HU, Hungary,1730,Chilaspis nitida,asexual,Baryscapus berhidanus,3,Q. cerris
HU, Hungary,1731,Chilaspis nitida,asexual,Baryscapus ?pallidae,12,Q. cerris 
AT, Austria,1732,Chilaspis nitida,asexual,Pediobius chilaspidis,,
CZ, Czech Republic,1732,Chilaspis nitida,asexual,Pediobius chilaspidis,,
HU, Hungary,1732,Chilaspis nitida,asexual,Pediobius chilaspidis,144,Q. cerris 
ES, Spain,1733,Chilaspis nitida,asexual,Pediobius rotundatus,2,
HU, Hungary,1734,Cynips agama,asexual,Synergus facialis,1,Q. petraea
AT, Austria,1735,Cynips agama,asexual,Synergus pallicornis,,
FR, France,1735,Cynips agama,asexual,Synergus pallicornis,,
PL, Poland,1735,Cynips agama,asexual,Synergus pallicornis,,
UA, Ukraine,1735,Cynips agama,asexual,Synergus pallicornis,,
AT, Austria,1736,Cynips agama,asexual,Synergus pallipes,,
DE, Germany,1736,Cynips agama,asexual,Synergus pallipes,,
FR, France,1736,Cynips agama,asexual,Synergus pallipes,,
HU, Hungary,1736,Cynips agama,asexual,Synergus pallipes,3,Q. petraea 
PL, Poland,1736,Cynips agama,asexual,Synergus pallipes,,
UA, Ukraine,1736,Cynips agama,asexual,Synergus pallipes,,
HU, Hungary,1737,Cynips agama,asexual,Synergus umbraculus,3,Q. petraea
AT, Austria,1738,Cynips agama,asexual,Eurytoma brunniventris,,
BG, Bulgaria,1738,Cynips agama,asexual,Eurytoma brunniventris,2,
FR, France,1738,Cynips agama,asexual,Eurytoma brunniventris,14,
HU, Hungary,1738,Cynips agama,asexual,Eurytoma brunniventris,10,Q. petraea 
PL, Poland,1738,Cynips agama,asexual,Eurytoma brunniventris,,
UA, Ukraine,1738,Cynips agama,asexual,Eurytoma brunniventris,5,Q. petraea
HU, Hungary,1739,Cynips agama,asexual,Eurytoma setigera,2,Q. petraea
AT, Austria,1740,Cynips agama,asexual,Sycophila biguttata,9,
DE, Germany,1740,Cynips agama,asexual,Sycophila biguttata,,
HU, Hungary,1740,Cynips agama,asexual,Sycophila biguttata,9,Q. petraea 
PL, Poland,1740,Cynips agama,asexual,Sycophila biguttata,,
FR, France,1741,Cynips agama,asexual,Torymus auratus,1,
AT, Austria,1742,Cynips agama,asexual,Torymus cyaneus,,
BG, Bulgaria,1742,Cynips agama,asexual,Torymus cyaneus,3,
FR, France,1742,Cynips agama,asexual,Torymus cyaneus,30,
HU, Hungary,1742,Cynips agama,asexual,Torymus cyaneus,14,Q. petraea Q. pubescens 
UA, Ukraine,1742,Cynips agama,asexual,Torymus cyaneus,2,
PL, Poland,1743,Cynips agama,asexual,Torymus geranii,,
AT, Austria,1744,Cynips agama,asexual,Ormyrus pomaceus,1,
DE, Germany,1744,Cynips agama,asexual,Ormyrus pomaceus,1,
HU, Hungary,1744,Cynips agama,asexual,Ormyrus pomaceus,6,Q. petraea 
PL, Poland,1744,Cynips agama,asexual,Ormyrus pomaceus,,
UA, Ukraine,1744,Cynips agama,asexual,Ormyrus pomaceus,4,Q. petraea
DE, Germany,1745,Cynips agama,asexual,Mesopolobus fasciiventris,,
FR, France,1745,Cynips agama,asexual,Mesopolobus fasciiventris,2,
HU, Hungary,1745,Cynips agama,asexual,Mesopolobus fasciiventris,1,Q. petraea 
PL, Poland,1745,Cynips agama,asexual,Mesopolobus fasciiventris,,
RO, Romania,1745,Cynips agama,asexual,Mesopolobus fasciiventris,,
UA, Ukraine,1745,Cynips agama,asexual,Mesopolobus fasciiventris,1,Q. petraea
HU, Hungary,1746,Cynips agama,asexual,Eupelmus spongipartus,2,Q. petraea
AT, Austria,1747,Cynips agama,asexual,Eupelmus urozonus,,
DE, Germany,1747,Cynips agama,asexual,Eupelmus urozonus,,
FR, France,1747,Cynips agama,asexual,Eupelmus urozonus,1,
HU, Hungary,1747,Cynips agama,asexual,Eupelmus urozonus,4,Q. petraea 
UA, Ukraine,1748,Cynips agama,asexual,Eupelmus vesicularis,3,Q. petraea
IT, Italy,1749,Cynips cornifex,bisexual,Synergus facialis,,Q. pubescens 
IT, Italy,1750,Cynips cornifex,bisexual,(Miscogaster rufipes),,Q. pubescens 
IT, Italy,1751,Cynips cornifex,bisexual,Caenacis lauta,,Q. pubescens 
IT, Italy,1752,Cynips cornifex,bisexual,Mesopolobus amaenus,,Q. pubescens 
HU, Hungary,1753,Cynips cornifex,asexual,Ceroptres clavicornis,1,Q. pubescens
IT, Italy,1754,Cynips cornifex,asexual,Synergus facialis,,Q. pubescens 
AT, Austria,1755,Cynips cornifex,asexual,Synergus pallicornis,,
HU, Hungary,1755,Cynips cornifex,asexual,Synergus pallicornis,1,Q. pubescens
AT, Austria,1756,Cynips cornifex,asexual,Eurytoma brunniventris,,
FR, France,1756,Cynips cornifex,asexual,Eurytoma brunniventris,34,
HU, Hungary,1756,Cynips cornifex,asexual,Eurytoma brunniventris,36,Q. pubescens 
IT, Italy,1756,Cynips cornifex,asexual,Eurytoma brunniventris,,Q. pubescens 
HU, Hungary,1757,Cynips cornifex,asexual,Eurytoma setigera,1,Q. pubescens
AT, Austria,1758,Cynips cornifex,asexual,Sycophila biguttata,42,
HU, Hungary,1758,Cynips cornifex,asexual,Sycophila biguttata,6,Q. pubescens
AT, Austria,1759,Cynips cornifex,asexual,Sycophila variegata,1,
HU, Hungary,1760,Cynips cornifex,asexual,Torymus cyaneus,2,Q. pubescens
GR, Greece,1761,Cynips cornifex,asexual,Ormyrus nitidulus,1,Q. pubescens 
IT, Italy,1761,Cynips cornifex,asexual,Ormyrus nitidulus,,Q. pubescens 
AT, Austria,1762,Cynips cornifex,asexual,Ormyrus pomaceus,22,
FR, France,1762,Cynips cornifex,asexual,Ormyrus pomaceus,18,
HU, Hungary,1762,Cynips cornifex,asexual,Ormyrus pomaceus,10,Q. pubescens
