Taxon,Genus,Hybrid.marker,Species,Abbrev,Infraspecific.rank,Infraspecific,Authority,ID,Plant.Name.Index,TPL.version,Taxonomic.status,Family,New.Genus,New.Hybrid.marker,New.Species,New.Infraspecific.rank,New.Infraspecific,New.Authority,New.ID,New.Taxonomic.status,Typo,WFormat,Higher.level,Date,Tax_res
Epilobium tetragonum,Epilobium,"",tetragonum,,,"","",kew-2791119,TRUE,1.1,Accepted,Onagraceae,Epilobium,"",tetragonum,"","",L.,kew-2791119,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Epiphyllum oxypetalum Haw.,Epiphyllum,"",oxypetalum,,,"",Haw.,kew-2791457,TRUE,1.1,Accepted,Cactaceae,Epiphyllum,"",oxypetalum,"","",(DC.) Haw.,kew-2791457,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Equisetum arvense,Equisetum,"",arvense,,,"","",tro-26602003,TRUE,1.1,Accepted,Equisetaceae,Equisetum,"",arvense,"","",L.,tro-26602003,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Equisetum fluviatile,Equisetum,"",fluviatile,,,"","",tro-26602005,TRUE,1.1,Accepted,Equisetaceae,Equisetum,"",fluviatile,"","",L.,tro-26602005,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Equisetum palustre,Equisetum,"",palustre,,,"","",tro-26602010,TRUE,1.1,Accepted,Equisetaceae,Equisetum,"",palustre,"","",L.,tro-26602010,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Equisetum pratense,Equisetum,"",pratense,,,"","",tro-26602011,TRUE,1.1,Accepted,Equisetaceae,Equisetum,"",pratense,"","",Ehrh.,tro-26602011,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Equisetum sylvaticum,Equisetum,"",sylvaticum,,,"","",tro-26602013,TRUE,1.1,Accepted,Equisetaceae,Equisetum,"",sylvaticum,"","",L.,tro-26602013,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eragrostis minor,Eragrostis,"",minor,,,"","",kew-412851,TRUE,1.1,Accepted,Poaceae,Eragrostis,"",minor,"","",Host,kew-412851,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eria pubescens Wight,Eria,"",pubescens,,,"",Wight,kew-71449,TRUE,1.1,Synonym,Orchidaceae,Pinalia,"",mysorensis,"","",(Lindl.) Kuntze,kew-156277,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erica arborea,Erica,"",arborea,,,"","",kew-2792636,TRUE,1.1,Accepted,Ericaceae,Erica,"",arborea,"","",L.,kew-2792636,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erica caffra L.,Erica,"",caffra,,,"",L.,kew-2792822,TRUE,1.1,Accepted,Ericaceae,Erica,"",caffra,"","",L.,kew-2792822,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erica ciliaris,Erica,"",ciliaris,,,"","",kew-2792913,TRUE,1.1,Accepted,Ericaceae,Erica,"",ciliaris,"","",L.,kew-2792913,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erica cinerea,Erica,"",cinerea,,,"","",kew-2792920,TRUE,1.1,Accepted,Ericaceae,Erica,"",cinerea,"","",L.,kew-2792920,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erica gracilis J.C.Wendl.,Erica,"",gracilis,,,"",J.C.Wendl.,kew-2793417,TRUE,1.1,Accepted,Ericaceae,Erica,"",gracilis,"","",J.C.Wendl.,kew-2793417,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erica herbacea,Erica,"",herbacea,,,"","",kew-2793460,TRUE,1.1,Accepted,Ericaceae,Erica,"",herbacea,"","",L.,kew-2793460,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erica herbacea var. atrorubra,Erica,"",herbacea,,var.,atrorubra,"",kew-2793460,FALSE,1.1,Accepted,Ericaceae,Erica,"",herbacea,"","",L.,kew-2793460,Accepted,FALSE,FALSE,TRUE,2020-10-09,Species
Erica herbacea var. vivelli,Erica,"",herbacea,,var.,vivelli,"",kew-2793460,FALSE,1.1,Accepted,Ericaceae,Erica,"",herbacea,"","",L.,kew-2793460,Accepted,FALSE,FALSE,TRUE,2020-10-09,Species
Erica tetralix,Erica,"",tetralix,,,"","",kew-2794578,TRUE,1.1,Accepted,Ericaceae,Erica,"",tetralix,"","",L.,kew-2794578,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erigeron acer,Erigeron,"",acer,,,"","",gcc-114301,TRUE,1.1,Unresolved,Compositae,Erigeron,"",acer,"","",L.,gcc-114301,Unresolved,FALSE,FALSE,FALSE,2020-10-09,Species
Erigeron politus,Erigeron,"",politus,,,"","",gcc-12488,TRUE,1.1,Synonym,Compositae,Erigeron,"",acris,subsp.,politus,(Fr.) H.Lindb.,gcc-68130,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eriobotrya japonica,Eriobotrya,"",japonica,,,"","",rjp-1354,TRUE,1.1,Accepted,Rosaceae,Eriobotrya,"",japonica,"","",(Thunb.) Lindl.,rjp-1354,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eriophorum angustifolium,Eriophorum,"",angustifolium,,,"","",kew-244512,TRUE,1.1,Accepted,Cyperaceae,Eriophorum,"",angustifolium,"","",Honck.,kew-244512,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eriophorum latifolium,Eriophorum,"",latifolium,,,"","",kew-244565,TRUE,1.1,Accepted,Cyperaceae,Eriophorum,"",latifolium,"","",Hoppe,kew-244565,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eriophorum vaginatum,Eriophorum,"",vaginatum,,,"","",kew-244613,TRUE,1.1,Accepted,Cyperaceae,Eriophorum,"",vaginatum,"","",L.,kew-244613,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erodium botrys,Erodium,"",botrys,,,"","",kew-2798142,TRUE,1.1,Accepted,Geraniaceae,Erodium,"",botrys,"","",(Cav.) Bertol.,kew-2798142,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erodium cicutarium,Erodium,"",cicutarium,,,"","",kew-2798183,TRUE,1.1,Accepted,Geraniaceae,Erodium,"",cicutarium,"","",(L.) L'Hér.,kew-2798183,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erodium malacoides,Erodium,"",malacoides,,,"","",kew-2798326,TRUE,1.1,Accepted,Geraniaceae,Erodium,"",malacoides,"","",(L.) L'Hér.,kew-2798326,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erodium moschatum,Erodium,"",moschatum,,,"","",kew-2798354,TRUE,1.1,Accepted,Geraniaceae,Erodium,"",moschatum,"","",(L.) L'Hér.,kew-2798354,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erophila verna,Erophila,"",verna,,,"","",kew-2798608,TRUE,1.1,Accepted,Brassicaceae,Erophila,"",verna,"","",(L.) DC.,kew-2798608,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eruca sativa,Eruca,"",sativa,,,"","",kew-2798746,TRUE,1.1,Synonym,Brassicaceae,Eruca,"",vesicaria,"","",(L.) Cav.,kew-2798757,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eruca vesicaria,Eruca,"",vesicaria,,,"","",kew-2798757,TRUE,1.1,Accepted,Brassicaceae,Eruca,"",vesicaria,"","",(L.) Cav.,kew-2798757,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erucastrum gallicum,Erucastrum,"",gallicum,,,"","",kew-2798840,TRUE,1.1,Accepted,Brassicaceae,Erucastrum,"",gallicum,"","",(Willd.) O.E.Schulz,kew-2798840,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erucastrum nasturtiifolium,Erucastrum,"",nasturtiifolium,,,"","",kew-2798870,TRUE,1.1,Accepted,Brassicaceae,Erucastrum,"",nasturtiifolium,"","",(Poir.) O.E.Schulz,kew-2798870,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eryngium campestre,Eryngium,"",campestre,,,"","",kew-2799168,TRUE,1.1,Accepted,Apiaceae,Eryngium,"",campestre,"","",L.,kew-2799168,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eryngium maritimum,Eryngium,"",maritimum,,,"","",kew-2799418,TRUE,1.1,Accepted,Apiaceae,Eryngium,"",maritimum,"","",L.,kew-2799418,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eryngium planum,Eryngium,"",planum,,,"","",kew-2799506,TRUE,1.1,Accepted,Apiaceae,Eryngium,"",planum,"","",L.,kew-2799506,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erysimum angustifolium,Erysimum,"",angustifolium,,,"","",kew-2799746,TRUE,1.1,Synonym,Brassicaceae,Syrenia,"",cana,"","",(Piller & Mitterp.) Neilr.,kew-2475203,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erysimum canescens,Erysimum,"",canescens,,,"","",kew-2799863,TRUE,1.1,Accepted,Brassicaceae,Erysimum,"",canescens,"","",Roth,kew-2799863,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erysimum cheiranthoides,Erysimum,"",cheiranthoides,,,"","",kew-2799902,TRUE,1.1,Accepted,Brassicaceae,Erysimum,"",cheiranthoides,"","",L.,kew-2799902,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erysimum cheiri,Erysimum,"",cheiri,,,"","",tro-4101296,TRUE,1.1,Unresolved,Brassicaceae,Erysimum,"",cheiri,"","",(L.) Crantz,tro-4101296,Unresolved,FALSE,FALSE,FALSE,2020-10-09,Species
Erysimum crepidifolium,Erysimum,"",crepidifolium,,,"","",kew-2799954,TRUE,1.1,Accepted,Brassicaceae,Erysimum,"",crepidifolium,"","",Rchb.,kew-2799954,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erysimum hieracifolium,Erysimum,"",hieracifolium,,,"","",kew-2800105,TRUE,1.1,Synonym,Brassicaceae,Erysimum,"",odoratum,"","",Ehrh.,kew-2800319,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erysimum odoratum,Erysimum,"",odoratum,,,"","",kew-2800319,TRUE,1.1,Accepted,Brassicaceae,Erysimum,"",odoratum,"","",Ehrh.,kew-2800319,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erysimum perofskianum,Erysimum,"",perofskianum,,,"","",kew-2800361,TRUE,1.1,Accepted,Brassicaceae,Erysimum,"",perofskianum,"","",Fisch. & C.A.Mey.,kew-2800361,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erysimum repandum,Erysimum,"",repandum,,,"","",kew-2800426,TRUE,1.1,Accepted,Brassicaceae,Erysimum,"",repandum,"","",L.,kew-2800426,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erysiphe depressa Schlecht.,"","",depressa,,,"",Schlecht.,"",FALSE,1.1,"","",Erysiphe,"",depressa,,"","","","",TRUE,FALSE,FALSE,2020-10-09,
Erysiphe galeopsidis DC.,"","",galeopsidis,,,"",DC.,"",FALSE,1.1,"","",Erysiphe,"",galeopsidis,,"","","","",TRUE,FALSE,FALSE,2020-10-09,
Erysiphe horridula Lev.,"","",horridula,,,"",Lev.,"",FALSE,1.1,"","",Erysiphe,"",horridula,,"","","","",TRUE,FALSE,FALSE,2020-10-09,
Erythraspis glauca,"","",glauca,,,"","","",FALSE,1.1,"","",Erythraspis,"",glauca,,"","","","",TRUE,FALSE,FALSE,2020-10-09,
Erythrina abyssinica Lam. ex DC.,Erythrina,"",abyssinica,,,"",Lam. ex DC.,ild-2663,TRUE,1.1,Accepted,Leguminosae,Erythrina,"",abyssinica,"","",DC.,ild-2663,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erythrina fusca Lour.,Erythrina,"",fusca,,,"",Lour.,ild-2694,TRUE,1.1,Accepted,Leguminosae,Erythrina,"",fusca,"","",Lour.,ild-2694,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erythrina microcoris,Erythrina,"",microcoris,,,"","","",FALSE,1.1,"","",Erythrina,"",microcoris,,"","","","",FALSE,FALSE,FALSE,2020-10-09,Genus
Erythrina subumbrans Merrill,Erythrina,"",subumbrans,,,"",Merrill,ild-31147,TRUE,1.1,Accepted,Leguminosae,Erythrina,"",subumbrans,"","",(Hassk.) Merr.,ild-31147,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erythrina variegata L.,Erythrina,"",variegata,,,"",L.,ild-2735,TRUE,1.1,Accepted,Leguminosae,Erythrina,"",variegata,"","",L.,ild-2735,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erythrococca bongensis Pax.,Erythrococca,"",bongensis,,,"",Pax.,kew-72037,TRUE,1.1,Accepted,Euphorbiaceae,Erythrococca,"",bongensis,"","",Pax,kew-72037,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Erythroxylum areolatum L.,Erythroxylum,"",areolatum,,,"",L.,kew-2801259,TRUE,1.1,Accepted,Erythroxylaceae,Erythroxylum,"",areolatum,"","",L.,kew-2801259,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Escallonia macrantha,Escallonia,"",macrantha,,,"","",kew-2801838,TRUE,1.1,Synonym,Escalloniaceae,Escallonia,"",rubra,var.,macrantha,(Hook. & Arn.) Reiche,kew-2801907,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eschscholzia californica Cham.,Eschscholzia,"",californica,,,"",Cham.,kew-2801972,TRUE,1.1,Accepted,Papaveraceae,Eschscholzia,"",californica,"","",Cham.,kew-2801972,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eucalyptus citriodora Hook.,Eucalyptus,"",citriodora,,,"",Hook.,kew-72676,TRUE,1.1,Synonym,Myrtaceae,Corymbia,"",citriodora,"","",(Hook.) K.D.Hill & L.A.S.Johnson,kew-47992,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eucalyptus deglupta Blume,Eucalyptus,"",deglupta,,,"",Blume,kew-72809,TRUE,1.1,Accepted,Myrtaceae,Eucalyptus,"",deglupta,"","",Blume,kew-72809,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eucalyptus globulus,Eucalyptus,"",globulus,,,"","",kew-73008,TRUE,1.1,Accepted,Myrtaceae,Eucalyptus,"",globulus,"","",Labill.,kew-73008,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eucalyptus gunnii Hook. f.,Eucalyptus,"",gunnii,,,"",Hook. f.,kew-73063,TRUE,1.1,Accepted,Myrtaceae,Eucalyptus,"",gunnii,"","",Hook.f.,kew-73063,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eucalyptus gunnii Hook. f. var. montana,Eucalyptus,"",gunnii,,var.,montana,Hook. f.,kew-73067,TRUE,1.1,Synonym,Myrtaceae,Eucalyptus,"",gunnii,"","",Hook.f.,kew-73063,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eucalyptus microcorys F.J.Muell.,Eucalyptus,"",microcorys,,,"",F.J.Muell.,kew-73375,TRUE,1.1,Accepted,Myrtaceae,Eucalyptus,"",microcorys,"","",F.Muell.,kew-73375,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eucalyptus nitens Maiden,Eucalyptus,"",nitens,,,"",Maiden,kew-73436,TRUE,1.1,Accepted,Myrtaceae,Eucalyptus,"",nitens,"","",(H.Deane & Maiden) Maiden,kew-73436,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eucalyptus robusta,Eucalyptus,"",robusta,,,"","",kew-73814,TRUE,1.1,Accepted,Myrtaceae,Eucalyptus,"",robusta,"","",Sm.,kew-73814,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eugenia uniflora L.,Eugenia,"",uniflora,,,"",L.,kew-77153,TRUE,1.1,Accepted,Myrtaceae,Eugenia,"",uniflora,"","",L.,kew-77153,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eulophia euglossa Rchb. f.,Eulophia,"",euglossa,,,"",Rchb. f.,kew-77574,TRUE,1.1,Accepted,Orchidaceae,Eulophia,"",euglossa,"","",(Rchb.f.) Rchb.f. ex Bateman,kew-77574,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eulophidium maculatum Pfitz.,Eulophidium,"",maculatum,,,"",Pfitz.,kew-78068,TRUE,1.1,Synonym,Orchidaceae,Oeceoclades,"",maculata,"","",(Lindl.) Lindl.,kew-138020,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euonymus europaeus,Euonymus,"",europaeus,,,"","",kew-2803293,TRUE,1.1,Accepted,Celastraceae,Euonymus,"",europaeus,"","",L.,kew-2803293,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euonymus fortunei Hand.-Mazz.,Euonymus,"",fortunei,,,"",Hand.-Mazz.,kew-2803326,TRUE,1.1,Accepted,Celastraceae,Euonymus,"",fortunei,"","",(Turcz.) Hand.-Mazz.,kew-2803326,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euonymus japonicus,Euonymus,"",japonicus,,,"","",kew-2803399,TRUE,1.1,Accepted,Celastraceae,Euonymus,"",japonicus,"","",Thunb.,kew-2803399,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euonymus japonicus var. aurea,Euonymus,"",japonicus,,var.,aurea,"",kew-2803399,FALSE,1.1,Accepted,Celastraceae,Euonymus,"",japonicus,"","",Thunb.,kew-2803399,Accepted,FALSE,FALSE,TRUE,2020-10-09,Species
Euonymus japonicus var. microphylla,,,,,,,,,,,,,,,,,,,,,,,,,
Euonymus verrucosus,Euonymus,"",verrucosus,,,"","",kew-2803688,TRUE,1.1,Accepted,Celastraceae,Euonymus,"",verrucosus,"","",Scop.,kew-2803688,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Eupatorium cannabinum,Eupatorium,"",cannabinum,,,"","",gcc-133964,TRUE,1.1,Accepted,Compositae,Eupatorium,"",cannabinum,"","",L.,gcc-133964,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia amygdaloides,Euphorbia,"",amygdaloides,,,"","",kew-78308,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",amygdaloides,"","",L.,kew-78308,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia characias,Euphorbia,"",characias,,,"","",kew-78963,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",characias,"","",L.,kew-78963,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia cyparissias,Euphorbia,"",cyparissias,,,"","",kew-79231,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",cyparissias,"","",L.,kew-79231,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia epithymoides,Euphorbia,"",epithymoides,,,"","",kew-79519,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",epithymoides,"","",L.,kew-79519,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia esula,Euphorbia,"",esula,,,"","",kew-79567,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",esula,"","",L.,kew-79567,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia exigua,Euphorbia,"",exigua,,,"","",kew-79610,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",exigua,"","",L.,kew-79610,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia helioscopia,Euphorbia,"",helioscopia,,,"","",kew-80043,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",helioscopia,"","",L.,kew-80043,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia heterophylla L.,Euphorbia,"",heterophylla,,,"",L.,kew-80087,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",heterophylla,"","",L.,kew-80087,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia lathyrus,Euphorbia,"",lathyrus,,,"","",kew-80521,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",lathyris,"","",L.,kew-80521,Accepted,TRUE,FALSE,FALSE,2020-10-09,Species
Euphorbia lucida,Euphorbia,"",lucida,,,"","",kew-80663,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",lucida,"","",Waldst. & Kit.,kew-80663,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia nicaeensis ssp. glareosa,Euphorbia,"",nicaeensis,,ssp.,glareosa,"",kew-81097,TRUE,1.1,Synonym,Euphorbiaceae,Euphorbia,"",glareosa,"","",Pall. ex M.Bieb.,kew-79864,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia paralias,Euphorbia,"",paralias,,,"","",kew-81334,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",paralias,"","",L.,kew-81334,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia peplus,Euphorbia,"",peplus,,,"","",kew-81421,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",peplus,"","",L.,kew-81421,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia piscatoria Ait.,Euphorbia,"",piscatoria,,,"",Ait.,kew-81530,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",piscatoria,"","",Aiton,kew-81530,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia platyphyllos,Euphorbia,"",platyphyllos,,,"","",kew-81549,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",platyphyllos,"","",L.,kew-81549,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia portlandica,Euphorbia,"",portlandica,,,"","",kew-81627,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",portlandica,"","",L.,kew-81627,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia pulcherrima Willd. ex Klotzsch,Euphorbia,"",pulcherrima,,,"",Willd. ex Klotzsch,kew-81761,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",pulcherrima,"","",Willd. ex Klotzsch,kew-81761,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia pyrifolia Lam.,Euphorbia,"",pyrifolia,,,"",Lam.,kew-81794,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",pyrifolia,"","",Lam.,kew-81794,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia ramipressa Croiz.,Euphorbia,"",ramipressa,,,"",Croiz.,kew-81827,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",ramipressa,"","",Croizat,kew-81827,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia seguierana,Euphorbia,"",seguierana,,,"","",kew-82108,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",seguieriana,"","",Neck.,kew-82108,Accepted,TRUE,FALSE,FALSE,2020-10-09,Species
Euphorbia serrata,Euphorbia,"",serrata,,,"","",kew-82170,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",serrata,"","",L.,kew-82170,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia stricta,Euphorbia,"",stricta,,,"","",kew-82351,TRUE,1.1,Accepted,Euphorbiaceae,Euphorbia,"",stricta,"","",L.,kew-82351,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphorbia uralensis,Euphorbia,"",uralensis,,,"","",kew-82660,TRUE,1.1,Synonym,Euphorbiaceae,Euphorbia,"",esula,subsp.,tommasiniana,(Bertol.) Kuzmanov,kew-79590,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphrasia brevipila,Euphrasia,"",brevipila,,,"","",tro-29205129,TRUE,1.1,Accepted,Orobanchaceae,Euphrasia,"",brevipila,"","",Burn. & Gremli,tro-29205129,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Euphrasia officinalis,Euphrasia,"",officinalis,,,"","",kew-2804277,TRUE,1.1,Unresolved,Orobanchaceae,Euphrasia,"",officinalis,"","",L.,kew-2804277,Unresolved,FALSE,FALSE,FALSE,2020-10-09,Species
Evodia latifolia DC.,Evodia,"",latifolia,,,"",DC.,kew-2805784,TRUE,1.1,Unresolved,Rutaceae,Evodia,"",latifolia,"","",DC.,kew-2805784,Unresolved,FALSE,FALSE,FALSE,2020-10-09,Species
Excoecaria cochinchinensis Lour.,Excoecaria,"",cochinchinensis,,,"",Lour.,kew-83357,TRUE,1.1,Accepted,Euphorbiaceae,Excoecaria,"",cochinchinensis,"","",Lour.,kew-83357,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Fabaceae,"","",,,,"","","",FALSE,1.1,"","",Fabaceae,"",,,"","","","",TRUE,FALSE,FALSE,2020-10-09,
Fabaceae other species,"","",other,,,species,"","",FALSE,1.1,"","",Fabaceae,"",other,,species,"","","",TRUE,FALSE,FALSE,2020-10-09,
Fabaceae various species,"","",various,,,species,"","",FALSE,1.1,"","",Fabaceae,"",various,,species,"","","",TRUE,FALSE,FALSE,2020-10-09,
Fagopyrum esculentum,Fagopyrum,"",esculentum,,,"","",kew-2807310,TRUE,1.1,Accepted,Polygonaceae,Fagopyrum,"",esculentum,"","",Moench,kew-2807310,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Fagus grandifolia J.F.Ehrh.,Fagus,"",grandifolia,,,"",J.F.Ehrh.,kew-83824,TRUE,1.1,Accepted,Fagaceae,Fagus,"",grandifolia,"","",Ehrh.,kew-83824,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Fagus orientalis,Fagus,"",orientalis,,,"","",kew-83872,TRUE,1.1,Accepted,Fagaceae,Fagus,"",orientalis,"","",Lipsky,kew-83872,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Fagus sylvatica,Fagus,"",sylvatica,,,"","",kew-83891,TRUE,1.1,Accepted,Fagaceae,Fagus,"",sylvatica,"","",L.,kew-83891,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Fagus sylvatica var. cuprea,Fagus,"",sylvatica,,var.,cuprea,"",kew-83891,FALSE,1.1,Accepted,Fagaceae,Fagus,"",sylvatica,"","",L.,kew-83891,Accepted,FALSE,FALSE,TRUE,2020-10-09,Species
Falcaria vulgaris,Falcaria,"",vulgaris,,,"","",kew-2807597,TRUE,1.1,Accepted,Apiaceae,Falcaria,"",vulgaris,"","",Bernh.,kew-2807597,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Fallopia convolulus,Fallopia,"",convolulus,,,"","",kew-2807634,TRUE,1.1,Accepted,Polygonaceae,Fallopia,"",convolvulus,"","",(L.) Á.Löve,kew-2807634,Accepted,TRUE,FALSE,FALSE,2020-10-09,Species
Fallopia convolvulus,Fallopia,"",convolvulus,,,"","",kew-2807634,TRUE,1.1,Accepted,Polygonaceae,Fallopia,"",convolvulus,"","",(L.) Á.Löve,kew-2807634,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Fallopia japonica,Fallopia,"",japonica,,,"","",kew-2807646,TRUE,1.1,Synonym,Polygonaceae,Reynoutria,"",japonica,"","",Houtt.,kew-2428745,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Fatsia japonica Decne. & Planch.,Fatsia,"",japonica,,,"",Decne. & Planch.,kew-84268,TRUE,1.1,Accepted,Araliaceae,Fatsia,"",japonica,"","",(Thunb.) Decne. & Planch.,kew-84268,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Fedia cornucopiae,Fedia,"",cornucopiae,,,"","",kew-2807911,TRUE,1.1,Accepted,Caprifoliaceae,Fedia,"",cornucopiae,"","",(L.) Gaertn.,kew-2807911,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
